time,S_su,S_aa,S_fa,S_va,S_bu,S_pro,S_ac,S_h2,S_ch4,S_IC,S_IN,S_I,X_xc,X_ch,X_pr,X_li,X_su,X_aa,X_fa,X_c4,X_pro,X_ac,X_h2,X_I,S_cation,S_anion,q_ad,T,S_H_ion,S_va_ion,S_bu_ion,S_pro_ion,S_ac_ion,S_hco3_ion,S_co2,S_nh3,S_nh4_ion,S_gas_h2,S_gas_ch4,S_gas_co2
484,78.08805671,12.10293226,4.217920453,0.08245553,0.129189943,0.306759883,1.734594116,0,0,0,0.022261275,-45.08794071,0,508.4835383,78.81028261,27.4656997,0,0,0,0,0,0,0,-288.6261873,0,0,129.45,315.2,0,0,0,0,0,0,0,0,0,0,0,0
485,81.27119782,12.61879472,4.305483645,0.091339286,0.146723427,0.342276564,1.751287682,0,0,0,0.021852842,-48.40638103,0,523.5442116,81.28952338,27.73566898,0,0,0,0,0,0,0,-306.7029516,0,0,149.31,315.35,0,0,0,0,0,0,0,0,0,0,0,0
486,79.11898177,12.22547129,4.081366293,0.094598513,0.154200377,0.357634687,1.721031724,0,0,0,0.021154644,-46.25600438,0,509.4381396,78.7184214,26.27945412,0,0,0,0,0,0,0,-292.8850518,0,0,157.27,315.4,0,0,0,0,0,0,0,0,0,0,0,0
487,81.9573263,12.93259947,4.642819126,0.102271422,0.168654368,0.36832485,1.875250417,0,0,0,0.023666749,-48.1070084,0,526.965741,83.15347961,29.85220152,0,0,0,0,0,0,0,-303.9477883,0,0,127.36,315.2,0,0,0,0,0,0,0,0,0,0,0,0
488,80.60082321,12.46411289,4.152921517,0.092404293,0.150149974,0.352354867,1.716449071,0,0,0,0.02115881,-47.84963223,0,517.2182099,79.9826342,26.6494379,0,0,0,0,0,0,0,-302.0530769,0,0,156.71,315.4,0,0,0,0,0,0,0,0,0,0,0,0
489,79.31699847,12.32524126,4.253628527,0.091477455,0.147446303,0.340666596,1.75196363,0,0,0,0.022092254,-46.21086231,0,512.1903769,79.590379,27.4678523,0,0,0,0,0,0,0,-293.3822268,0,0,168.24,315.5,0,0,0,0,0,0,0,0,0,0,0,0
490,84.68781585,13.41482637,4.845736801,0.099497022,0.163072111,0.359972934,1.888428107,0,0,0,0.024011324,-50.88953245,0,541.6404199,85.79760988,30.99202511,0,0,0,0,0,0,0,-319.9731634,0,0,120.51,315.45,0,0,0,0,0,0,0,0,0,0,0,0
491,85.44366302,13.56432254,4.949250111,0.10049991,0.164308423,0.360334321,1.907512771,0,0,0,0.024367885,-51.62794266,0,546.7825026,86.80262484,31.67190247,0,0,0,0,0,0,0,-324.7972181,0,0,74.4,315.15,0,0,0,0,0,0,0,0,0,0,0,0
492,73.99395568,11.94066781,5.351702697,0.054358911,0.068829633,0.137510476,2.02082025,0,0,0,0.031469801,-38.61830956,0,505.7670403,81.61742622,36.58021536,0,0,0,0,0,0,0,-258.5988861,0,0,16.84,315.05,0,0,0,0,0,0,0,0,0,0,0,0
493,77.05702171,11.71863696,3.701921202,0.087963175,0.141500238,0.344818969,1.612902173,0,0,0,0.019496011,-44.90899176,0,497.4520297,75.65124646,23.8982532,0,0,0,0,0,0,0,-285.2519484,0,0,184.93,315.1,0,0,0,0,0,0,0,0,0,0,0,0
494,82.59611772,13.05254923,4.705933392,0.101230272,0.166480823,0.364311078,1.882557913,0,0,0,0.02384472,-48.72011486,0,530.627623,83.85434284,30.23263465,0,0,0,0,0,0,0,-307.5864216,0,0,127.01,314.95,0,0,0,0,0,0,0,0,0,0,0,0
495,77.07384873,11.72278203,3.70747161,0.08752514,0.140601853,0.343164217,1.613202821,0,0,0,0.019523904,-44.92154768,0,497.6444615,75.69075177,23.93811576,0,0,0,0,0,0,0,-285.3802192,0,0,183.74,315.2,0,0,0,0,0,0,0,0,0,0,0,0
496,77.15082544,11.73933743,3.71533795,0.087594128,0.140726035,0.34340449,1.615157205,0,0,0,0.019549538,-44.97558881,0,497.9460985,75.76791616,23.97949764,0,0,0,0,0,0,0,-285.6109395,0,0,182.99,315.2,0,0,0,0,0,0,0,0,0,0,0,0
497,75.70097355,11.37491553,3.431373023,0.083127803,0.13227544,0.335799771,1.534963975,0,0,0,0.018286349,-44.0615027,0,489.3441523,73.52941625,22.18098717,0,0,0,0,0,0,0,-280.3635026,0,0,212.14,316,0,0,0,0,0,0,0,0,0,0,0,0
498,77.73150026,11.8547542,3.819118919,0.085054376,0.135475183,0.331712706,1.627141584,0,0,0,0.019990345,-45.56442693,0,502.7528665,76.67434224,24.70134987,0,0,0,0,0,0,0,-289.9666657,0,0,184.69,316.25,0,0,0,0,0,0,0,0,0,0,0,0
499,83.53627773,13.20152627,4.726773933,0.100627248,0.165601201,0.364963126,1.878220675,0,0,0,0.023687628,-49.72615918,0,535.0134749,84.55002591,30.27292831,0,0,0,0,0,0,0,-313.0418324,0,0,125.85,316.55,0,0,0,0,0,0,0,0,0,0,0,0
500,83.24803804,13.19022998,4.852017972,0.098311056,0.160168573,0.35006187,1.894625581,0,0,0,0.024470131,-49.38938877,0,535.9349406,84.91617682,31.23636333,0,0,0,0,0,0,0,-312.4798515,0,0,107.22,316.65,0,0,0,0,0,0,0,0,0,0,0,0
501,75.37529542,11.32254843,3.415724799,0.083891665,0.133821726,0.337949113,1.536093444,0,0,0,0.018276303,-43.7269465,0,487.6712127,73.25584455,22.09942456,0,0,0,0,0,0,0,-278.4593218,0,0,214.19,316.95,0,0,0,0,0,0,0,0,0,0,0,0
502,76.5194339,11.63388773,3.721973824,0.086268182,0.137682906,0.336023373,1.61110104,0,0,0,0.019727686,-44.42161598,0,495.9174199,75.39846142,24.12186763,0,0,0,0,0,0,0,-283.2372366,0,0,175.65,316.8,0,0,0,0,0,0,0,0,0,0,0,0
503,74.22766996,11.10763964,3.343283444,0.079689757,0.125695438,0.323169265,1.514445704,0,0,0,0.018145291,-42.73310134,0,482.782403,72.24493183,21.74496944,0,0,0,0,0,0,0,-273.5595127,0,0,207.95,316.675,0,0,0,0,0,0,0,0,0,0,0,0
504,75.8124354,11.47703977,3.621005336,0.081026032,0.127862364,0.321164302,1.579244712,0,0,0,0.019344601,-43.86763286,0,492.1206467,74.50081511,23.50500255,0,0,0,0,0,0,0,-280.1944572,0,0,156.34,316.6,0,0,0,0,0,0,0,0,0,0,0,0
505,77.61965469,11.76753596,3.568716105,0.092649387,0.151020516,0.369427406,1.58617606,0,0,0,0.018594195,-45.51106121,0,496.026351,75.20012742,22.80578591,0,0,0,0,0,0,0,-286.2579048,0,0,159.28,317.35,0,0,0,0,0,0,0,0,0,0,0,0
506,77.48807972,11.7932518,3.740277149,0.086102625,0.137763729,0.338356969,1.61346262,0,0,0,0.019605219,-45.3482416,0,500.0728847,76.10829262,24.13805052,0,0,0,0,0,0,0,-287.9742373,0,0,179.86,317.65,0,0,0,0,0,0,0,0,0,0,0,0
507,83.56142715,13.20908062,4.808225614,0.093457353,0.151515167,0.337155805,1.873975599,0,0,0,0.024153035,-49.86549837,0,537.8481989,85.02104935,30.94843607,0,0,0,0,0,0,0,-315.505508,0,0,113.91,318.05,0,0,0,0,0,0,0,0,0,0,0,0
508,84.65474691,13.41026824,4.849141659,0.099369307,0.162796848,0.359276079,1.888606306,0,0,0,0.024038916,-50.85681618,0,541.5616071,85.78947651,31.02140217,0,0,0,0,0,0,0,-319.8435128,0,0,120.63,317.95,0,0,0,0,0,0,0,0,0,0,0,0
509,78.14103448,11.87076591,3.757617334,0.084481314,0.13453318,0.332546859,1.606172522,0,0,0,0.019544852,-46.24724705,0,505.3613263,76.7717761,24.30162964,0,0,0,0,0,0,0,-294.3676523,0,0,177.55,317.95,0,0,0,0,0,0,0,0,0,0,0,0
510,78.19167235,11.88202343,3.762708882,0.084716223,0.134990115,0.333320564,1.608022881,0,0,0,0.019561166,-46.28115623,0,505.5502679,76.82352795,24.32789102,0,0,0,0,0,0,0,-294.5007416,0,0,177.71,318.3,0,0,0,0,0,0,0,0,0,0,0,0
511,76.07223159,11.36809008,3.421241471,0.077211246,0.120578516,0.314346364,1.509687856,0,0,0,0.018158484,-44.94201583,0,495.5205136,74.04964618,22.28533718,0,0,0,0,0,0,0,-288.2539583,0,0,202.78,318.65,0,0,0,0,0,0,0,0,0,0,0,0
512,76.74458533,11.5081303,3.497560251,0.078784777,0.123647667,0.318534375,1.530323422,0,0,0,0.018430053,-45.4852143,0,499.0458,74.83373672,22.74352967,0,0,0,0,0,0,0,-291.2222214,0,0,196.46,318.85,0,0,0,0,0,0,0,0,0,0,0,0
513,74.44032121,11.13091597,3.540933062,0.064073246,0.094312043,0.258153835,1.515752263,0,0,0,0.019257213,-43.4442378,0,493.8940157,73.85100837,23.49325769,0,0,0,0,0,0,0,-283.7180302,0,0,136.78,318.7,0,0,0,0,0,0,0,0,0,0,0,0
514,83.68846298,13.12970589,4.726896794,0.094595202,0.153371993,0.339469656,1.847387836,0,0,0,0.023631347,-50.7201823,0,543.1079138,85.20705152,30.67585382,0,0,0,0,0,0,0,-323.6358425,0,0,128.6,318.45,0,0,0,0,0,0,0,0,0,0,0,0
515,79.75606232,12.6231079,4.493172437,0.110121333,0.184569818,0.398890694,1.884039934,0,0,0,0.023437657,-45.20178976,0,508.7063217,80.5136889,28.65870201,0,0,0,0,0,0,0,-283.1469293,0,0,144.51,318.6,0,0,0,0,0,0,0,0,0,0,0,0
516,77.0633726,11.67523076,3.741593673,0.077685738,0.121144145,0.306062789,1.590985192,0,0,0,0.019736878,-45.35192049,0,502.6825651,76.15725538,24.40632743,0,0,0,0,0,0,0,-291.1340265,0,0,169.37,318.7,0,0,0,0,0,0,0,0,0,0,0,0
517,72.93772712,10.70273687,2.825534152,0.082268794,0.131420062,0.350763578,1.401556113,0,0,0,0.015542223,-41.99620057,0,469.4938044,68.89258617,18.18771753,0,0,0,0,0,0,0,-266.2794534,0,0,151.16,318.85,0,0,0,0,0,0,0,0,0,0,0,0
518,75.59082954,11.30411485,3.333407684,0.083819178,0.133810165,0.34066617,1.514334451,0,0,0,0.017774298,-44.19550362,0,489.0126281,73.1286446,21.56450011,0,0,0,0,0,0,0,-281.4808879,0,0,201.97,318.1,0,0,0,0,0,0,0,0,0,0,0,0
519,74.62049538,11.13667251,3.376420653,0.074381561,0.114900378,0.303166514,1.49866775,0,0,0,0.018237015,-43.45274105,0,487.9630751,72.82563504,22.07930403,0,0,0,0,0,0,0,-279.7394375,0,0,192.57,318.65,0,0,0,0,0,0,0,0,0,0,0,0
520,76.75149666,11.60401403,3.687987717,0.078013954,0.12194473,0.308861555,1.576004766,0,0,0,0.019497526,-45.12159067,0,500.3300754,75.6446124,24.04137057,0,0,0,0,0,0,0,-289.4930495,0,0,167.11,318.85,0,0,0,0,0,0,0,0,0,0,0,0
521,85.81164208,13.60341535,5.038648065,0.096178408,0.155338334,0.340906574,1.900181137,0,0,0,0.024735981,-52.36136408,0,552.8016244,87.63368139,32.45914852,0,0,0,0,0,0,0,-331.6574744,0,0,112.71,318.45,0,0,0,0,0,0,0,0,0,0,0,0
522,86.90148088,13.72587899,5.046106951,0.093640358,0.150501879,0.333327756,1.880677171,0,0,0,0.024449605,-53.92730368,0,561.2038216,88.64078801,32.58741366,0,0,0,0,0,0,0,-342.543605,0,0,110.95,318.7,0,0,0,0,0,0,0,0,0,0,0,0
523,77.36995314,11.76951276,3.888282946,0.0801627,0.124832188,0.306735036,1.628854462,0,0,0,0.020486282,-45.61294368,0,507.3568466,77.17909392,25.49758523,0,0,0,0,0,0,0,-294.2783051,0,0,185.8,318.55,0,0,0,0,0,0,0,0,0,0,0,0
524,76.92490961,11.57867067,3.639678661,0.077597018,0.121310674,0.308116682,1.559506102,0,0,0,0.019195725,-45.65576461,0,503.2926326,75.75517051,23.81313757,0,0,0,0,0,0,0,-294.0440311,0,0,172.21,318.4,0,0,0,0,0,0,0,0,0,0,0,0
525,76.55909975,11.51405982,3.590501094,0.079800817,0.125949908,0.316679171,1.55978698,0,0,0,0.01902044,-45.26810996,0,500.7042044,75.30310804,23.4822379,0,0,0,0,0,0,0,-291.4091832,0,0,178.68,318.1,0,0,0,0,0,0,0,0,0,0,0,0
526,74.43072187,11.06212612,3.302727909,0.077689305,0.121745797,0.315407559,1.489672853,0,0,0,0.017883154,-43.5393071,0,488.0347471,72.53324682,21.65565426,0,0,0,0,0,0,0,-281.0623438,0,0,206.69,318.15,0,0,0,0,0,0,0,0,0,0,0,0
527,74.54776005,11.0795,3.313967535,0.076386113,0.119201568,0.310837891,1.48669931,0,0,0,0.017914932,-43.67342527,0,488.8481542,72.65400221,21.73139624,0,0,0,0,0,0,0,-281.9705087,0,0,203.35,317.95,0,0,0,0,0,0,0,0,0,0,0,0
528,83.92581036,13.13369647,4.762407281,0.08757135,0.13982214,0.314503436,1.829301416,0,0,0,0.023780681,-51.33294991,0,547.9000284,85.74183122,31.09082979,0,0,0,0,0,0,0,-329.5703931,0,0,114.79,317.95,0,0,0,0,0,0,0,0,0,0,0,0
529,81.11698759,12.60450683,4.42016453,0.095134048,0.15557762,0.345788738,1.795760046,0,0,0,0.022635383,-48.54082221,0,529.5610743,82.28678577,28.85643496,0,0,0,0,0,0,0,-311.5477845,0,0,131.94,317.8,0,0,0,0,0,0,0,0,0,0,0,0
530,77.7134815,11.7146411,3.622950153,0.090309316,0.146241517,0.354635379,1.590800475,0,0,0,0.018956229,-46.42909471,0,505.9657643,76.27000136,23.58778307,0,0,0,0,0,0,0,-297.5154636,0,0,197.77,317.7,0,0,0,0,0,0,0,0,0,0,0,0
531,76.04335644,11.32439266,3.360404405,0.077707569,0.122051361,0.318410504,1.493917652,0,0,0,0.017845623,-45.14042187,0,495.7233998,73.82323312,21.9063331,0,0,0,0,0,0,0,-289.7950074,0,0,210.15,317.55,0,0,0,0,0,0,0,0,0,0,0,0
532,74.81193987,11.04931572,3.112535281,0.079402073,0.125454763,0.331604758,1.446513219,0,0,0,0.016745891,-44.05828868,0,485.9261956,71.7686503,20.21685883,0,0,0,0,0,0,0,-281.8756885,0,0,177.42,317.45,0,0,0,0,0,0,0,0,0,0,0,0
533,74.32839946,10.97487837,3.204376886,0.072571185,0.11195663,0.302052056,1.445840011,0,0,0,0.017361442,-43.79781036,0,487.9645126,72.04986535,21.03667261,0,0,0,0,0,0,0,-283.1947318,0,0,183.74,317.45,0,0,0,0,0,0,0,0,0,0,0,0
534,72.37426343,10.67607818,3.209416995,0.060314249,0.0878226,0.254175352,1.437187031,0,0,0,0.017861002,-41.81197886,0,481.1193569,70.97091734,21.33510681,0,0,0,0,0,0,0,-273.6769645,0,0,175.25,317.3,0,0,0,0,0,0,0,0,0,0,0,0
535,85.37624134,13.34158004,4.751324512,0.087107423,0.139751855,0.319174757,1.807965713,0,0,0,0.023282479,-52.96112173,0,553.7544566,86.53413749,30.81732204,0,0,0,0,0,0,0,-337.9719815,0,0,117.52,317.25,0,0,0,0,0,0,0,0,0,0,0,0
536,85.09998291,13.31072173,4.801490097,0.086062488,0.137193759,0.312024205,1.818692319,0,0,0,0.023648018,-52.68569363,0,554.0962344,86.66771173,31.2630801,0,0,0,0,0,0,0,-337.4680746,0,0,130.87,317,0,0,0,0,0,0,0,0,0,0,0,0
537,75.71433085,11.28335263,3.405661042,0.07490558,0.116259221,0.305597962,1.497654522,0,0,0,0.018167574,-44.8262669,0,495.6567738,73.86541092,22.29484096,0,0,0,0,0,0,0,-288.9630953,0,0,205.45,317.1,0,0,0,0,0,0,0,0,0,0,0,0
538,75.81026759,11.28438035,3.351884139,0.077285199,0.121136408,0.316587649,1.492640863,0,0,0,0.017854394,-44.92762199,0,494.8270846,73.65515525,21.87834326,0,0,0,0,0,0,0,-288.7826601,0,0,208.09,316.9,0,0,0,0,0,0,0,0,0,0,0,0
539,75.97586499,11.33109554,3.417042037,0.075330194,0.117223429,0.30747111,1.500814913,0,0,0,0.018170535,-45.04434821,0,496.6355925,74.06859203,22.33636559,0,0,0,0,0,0,0,-289.9471569,0,0,196.16,316.8,0,0,0,0,0,0,0,0,0,0,0,0
540,73.95921382,10.8957999,3.108273593,0.072084286,0.111261647,0.304041551,1.427413611,0,0,0,0.016901524,-43.35815007,0,483.71971,71.26242826,20.32922098,0,0,0,0,0,0,0,-279.3283527,0,0,229.5,316.45,0,0,0,0,0,0,0,0,0,0,0,0
541,74.19840515,10.92733025,3.105033477,0.074092835,0.114959891,0.31149888,1.424314408,0,0,0,0.016812709,-43.63505788,0,484.3892349,71.33685863,20.27058112,0,0,0,0,0,0,0,-280.6157644,0,0,169.83,316.2,0,0,0,0,0,0,0,0,0,0,0,0
542,84.88096293,13.2852926,4.813327474,0.082168043,0.129770461,0.297673155,1.817840133,0,0,0,0.02378833,-52.35616216,0,553.1616954,86.57907175,31.36802758,0,0,0,0,0,0,0,-335.6458205,0,0,114.65,315.4,0,0,0,0,0,0,0,0,0,0,0,0
543,85.40172362,13.33790764,4.731067725,0.085917332,0.137739082,0.316279171,1.800085359,0,0,0,0.023159613,-52.98914381,0,553.3967678,86.42864177,30.65696424,0,0,0,0,0,0,0,-337.8553647,0,0,111.37,314.6,0,0,0,0,0,0,0,0,0,0,0,0
544,74.06207226,10.9142949,3.121966471,0.072047129,0.111191874,0.303553052,1.428968123,0,0,0,0.016953875,-43.47026311,0,484.4823695,71.39664462,20.42256809,0,0,0,0,0,0,0,-280.1044862,0,0,231.41,314.9,0,0,0,0,0,0,0,0,0,0,0,0
545,73.99872626,10.89968755,3.108871712,0.072051773,0.111227106,0.303972035,1.426276279,0,0,0,0.016895528,-43.41806605,0,484.0059762,71.29195567,20.33430255,0,0,0,0,0,0,0,-279.7358769,0,0,232.53,314.8,0,0,0,0,0,0,0,0,0,0,0,0
546,74.18033425,10.97120749,3.235957368,0.070094106,0.10694394,0.291937037,1.449405473,0,0,0,0.017557643,-43.52226249,0,487.1931201,72.05544247,21.25275091,0,0,0,0,0,0,0,-281.5127422,0,0,242.37,315,0,0,0,0,0,0,0,0,0,0,0,0
547,72.83909922,10.62156128,2.877683231,0.072548608,0.112254446,0.312120583,1.36998633,0,0,0,0.015849124,-42.57558059,0,475.7193198,69.37046121,18.79443216,0,0,0,0,0,0,0,-273.9894712,0,0,204.26,314.85,0,0,0,0,0,0,0,0,0,0,0,0
548,73.50503977,10.80275483,3.067960141,0.07191621,0.110528846,0.303542534,1.412965609,0,0,0,0.016755184,-43.0111356,0,481.3069036,70.73583655,20.08883201,0,0,0,0,0,0,0,-277.4285911,0,0,212.68,314.2,0,0,0,0,0,0,0,0,0,0,0,0
549,85.41222114,13.3643314,4.782950827,0.085845426,0.137201379,0.31367965,1.8139051,0,0,0,0.023449185,-52.8945392,0,553.9758269,86.67982681,31.02178007,0,0,0,0,0,0,0,-337.5266659,0,0,117.2,313.8,0,0,0,0,0,0,0,0,0,0,0,0
550,85.21327827,13.33973504,4.823704586,0.083864411,0.13303464,0.304103111,1.817985679,0,0,0,0.023733078,-52.71268676,0,554.4063072,86.78968105,31.38351558,0,0,0,0,0,0,0,-337.3916093,0,0,115.65,313.65,0,0,0,0,0,0,0,0,0,0,0,0
551,74.26799486,10.94969487,3.134375314,0.072574842,0.11226369,0.305395201,1.431359096,0,0,0,0.016976754,-43.67319762,0,485.5175494,71.58223447,20.49057908,0,0,0,0,0,0,0,-281.2365299,0,0,236.1,314.4,0,0,0,0,0,0,0,0,0,0,0,0
552,73.44926686,10.79523108,3.090858734,0.07010509,0.10707902,0.296067925,1.41342519,0,0,0,0.016899907,-43.00150984,0,482.091054,70.85549732,20.28713708,0,0,0,0,0,0,0,-278.0260787,0,0,226.29,314.6,0,0,0,0,0,0,0,0,0,0,0,0
553,71.09242414,10.2746922,2.702815704,0.067720217,0.102935192,0.298170015,1.323307431,0,0,0,0.015245737,-41.11448468,0,466.8070577,67.46568136,17.7472278,0,0,0,0,0,0,0,-266.0400395,0,0,187.32,314.95,0,0,0,0,0,0,0,0,0,0,0,0
554,73.73133388,10.85497696,3.105369289,0.071711638,0.110234722,0.301991356,1.423153241,0,0,0,0.016922341,-43.17431599,0,482.8314096,71.08407716,20.33558532,0,0,0,0,0,0,0,-278.4908911,0,0,227.63,315.3,0,0,0,0,0,0,0,0,0,0,0,0
555,71.55026185,10.40850443,2.818492474,0.068291885,0.103804907,0.296747222,1.358708988,0,0,0,0.015798722,-41.29378651,0,469.6800307,68.32493068,18.50153441,0,0,0,0,0,0,0,-267.0538234,0,0,193.65,315.35,0,0,0,0,0,0,0,0,0,0,0,0
556,86.56712215,13.55215729,4.698702447,0.095156654,0.155984789,0.354022814,1.814882849,0,0,0,0.022657279,-53.88855972,0,554.4646236,86.80191282,30.09530892,0,0,0,0,0,0,0,-339.6443556,0,0,90.51,315.6,0,0,0,0,0,0,0,0,0,0,0,0
557,85.49704088,13.36653345,4.771190102,0.08602926,0.137669748,0.315044423,1.807286345,0,0,0,0.023348852,-53.0576948,0,554.3676573,86.66936026,30.93666696,0,0,0,0,0,0,0,-338.495041,0,0,115.89,315.75,0,0,0,0,0,0,0,0,0,0,0,0
558,73.61600808,10.81804307,3.027587152,0.072987082,0.113088172,0.309812487,1.413540252,0,0,0,0.016528567,-43.04020643,0,480.6018902,70.62556203,19.76559373,0,0,0,0,0,0,0,-276.7939691,0,0,220.97,315,0,0,0,0,0,0,0,0,0,0,0,0
559,71.83818681,10.41784411,2.756569252,0.07143284,0.109914065,0.3106029,1.340447687,0,0,0,0.015378672,-41.72697567,0,469.7802328,68.12668091,18.02637013,0,0,0,0,0,0,0,-268.8954676,0,0,187.75,314.65,0,0,0,0,0,0,0,0,0,0,0,0
560,72.11165933,10.55106251,2.994710864,0.067641988,0.101732155,0.287741401,1.388626927,0,0,0,0.016639128,-41.78196927,0,475.1506169,69.5219595,19.73243616,0,0,0,0,0,0,0,-271.1838988,0,0,199.49,314.95,0,0,0,0,0,0,0,0,0,0,0,0
561,73.14959016,10.72063611,3.003461353,0.071815268,0.110373,0.304939628,1.397406219,0,0,0,0.016470941,-42.74193103,0,478.896159,70.18592234,19.66307812,0,0,0,0,0,0,0,-275.6660481,0,0,207.05,315.25,0,0,0,0,0,0,0,0,0,0,0,0
562,73.28225052,10.7968866,3.118834938,0.067908381,0.103129124,0.287439966,1.429362123,0,0,0,0.017128832,-42.66278678,0,481.7208156,70.97332548,20.50165899,0,0,0,0,0,0,0,-276.1992774,0,0,175.42,315.25,0,0,0,0,0,0,0,0,0,0,0,0
563,85.27328366,13.33700881,4.77195962,0.085077997,0.135778327,0.311083369,1.811245297,0,0,0,0.023432308,-52.77134885,0,553.449116,86.56117621,30.97144521,0,0,0,0,0,0,0,-336.9672047,0,0,108.72,314.95,0,0,0,0,0,0,0,0,0,0,0,0
564,85.51535893,13.36603296,4.759252522,0.086297576,0.138280863,0.316613959,1.805400084,0,0,0,0.023278043,-53.08093502,0,554.188537,86.61955403,30.84268399,0,0,0,0,0,0,0,-338.4673642,0,0,120.44,314.7,0,0,0,0,0,0,0,0,0,0,0,0
565,73.06008115,10.66685865,2.854981321,0.076054486,0.118969375,0.326068667,1.376887762,0,0,0,0.01567582,-42.64171781,0,474.8664408,69.33106455,18.55643735,0,0,0,0,0,0,0,-273.0857404,0,0,199.7,315.35,0,0,0,0,0,0,0,0,0,0,0,0
566,75.28837901,11.19430726,3.334422578,0.073325023,0.113379834,0.302300371,1.48022202,0,0,0,0.017863871,-44.408495,0,492.3886022,73.21115659,21.80723897,0,0,0,0,0,0,0,-286.0140815,0,0,199.33,315.05,0,0,0,0,0,0,0,0,0,0,0,0
567,73.66962079,10.85236981,3.105526093,0.07274834,0.112504227,0.305366564,1.429424305,0,0,0,0.016945223,-43.06708015,0,482.4074223,71.06407895,20.33577506,0,0,0,0,0,0,0,-277.7663393,0,0,231.82,315.7,0,0,0,0,0,0,0,0,0,0,0,0
568,71.73671561,10.42827332,2.841158597,0.067976679,0.103083292,0.294709743,1.353627568,0,0,0,0.015873162,-41.60920966,0,471.5334243,68.54620242,18.67525201,0,0,0,0,0,0,0,-269.4790292,0,0,193.33,315.65,0,0,0,0,0,0,0,0,0,0,0,0
569,71.67339545,10.47379637,2.97062265,0.063353115,0.094091894,0.273256141,1.383717737,0,0,0,0.016639595,-41.37985952,0,473.9692807,69.26220952,19.64444229,0,0,0,0,0,0,0,-269.5332369,0,0,205.08,315.35,0,0,0,0,0,0,0,0,0,0,0,0
570,84.99801329,13.28452569,4.723220667,0.084478788,0.1349313,0.310595077,1.807224273,0,0,0,0.0232613,-52.45376103,0,551.437577,86.18538686,30.64261457,0,0,0,0,0,0,0,-334.794975,0,0,115.83,314.6,0,0,0,0,0,0,0,0,0,0,0,0
571,84.60646563,13.25509253,4.844963655,0.082551468,0.130024693,0.29630878,1.831207012,0,0,0,0.024065537,-52.05004134,0,552.9572188,86.63048442,31.66492783,0,0,0,0,0,0,0,-334.5875511,0,0,134.45,314.45,0,0,0,0,0,0,0,0,0,0,0,0
572,73.24582164,10.74801476,3.049285596,0.07049375,0.107912655,0.298642765,1.406145004,0,0,0,0.016718161,-42.84709047,0,480.702443,70.53777042,20.01204987,0,0,0,0,0,0,0,-277.0044756,0,0,216.96,314.7,0,0,0,0,0,0,0,0,0,0,0,0
573,71.45197972,10.280398,2.570710793,0.073399937,0.11422144,0.324184039,1.299116223,0,0,0,0.014445362,-41.56391351,0,465.2614496,66.94108259,16.7392511,0,0,0,0,0,0,0,-266.7902288,0,0,130.91,314.7,0,0,0,0,0,0,0,0,0,0,0,0
574,73.63659195,10.83039559,3.069968415,0.071080836,0.109426589,0.301398389,1.418525504,0,0,0,0.016764804,-43.08227577,0,482.0011279,70.89223923,20.09501254,0,0,0,0,0,0,0,-277.7824562,0,0,228.58,314.6,0,0,0,0,0,0,0,0,0,0,0,0
575,73.63488103,10.90096887,3.271954644,0.066219563,0.099236451,0.275437386,1.456158583,0,0,0,0.017901343,-42.94173895,0,486.1087397,71.96394107,21.60016729,0,0,0,0,0,0,0,-279.1447453,0,0,173.47,314.65,0,0,0,0,0,0,0,0,0,0,0,0
576,73.89723402,10.84608315,2.994342636,0.074323767,0.116035183,0.316673908,1.406446278,0,0,0,0.016290344,-43.37231939,0,481.2531918,70.63474304,19.5005533,0,0,0,0,0,0,0,-278.2787078,0,0,222.08,314.75,0,0,0,0,0,0,0,0,0,0,0,0
577,84.23248348,13.2066982,4.961749059,0.077536672,0.119365377,0.271416655,1.837886099,0,0,0,0.024826753,-51.81990816,0,555.2838286,87.06220733,32.70922214,0,0,0,0,0,0,0,-335.9582847,0,0,145.71,314.85,0,0,0,0,0,0,0,0,0,0,0,0
578,83.57103032,13.07440798,4.791985471,0.078296936,0.121910405,0.280603899,1.827009191,0,0,0,0.024124065,-51.01315544,0,549.0126399,85.89118997,31.48053319,0,0,0,0,0,0,0,-329.5617077,0,0,92.87,315.1,0,0,0,0,0,0,0,0,0,0,0,0
579,71.47622318,10.3985755,2.770397328,0.07013296,0.107533782,0.305474626,1.360226651,0,0,0,0.01555584,-41.09092082,0,467.5544203,68.02122054,18.12227142,0,0,0,0,0,0,0,-264.8027229,0,0,187.29,315.4,0,0,0,0,0,0,0,0,0,0,0,0
580,72.91577569,10.62785493,2.827097869,0.072178262,0.112448699,0.3140196,1.369541232,0,0,0,0.015597356,-42.57736726,0,475.1340455,69.25326735,18.42194552,0,0,0,0,0,0,0,-273.3788931,0,0,157.68,315.2,0,0,0,0,0,0,0,0,0,0,0,0
581,75.37442498,11.21739808,3.402794558,0.07065043,0.108141616,0.290044453,1.48545542,0,0,0,0.018227107,-44.57008003,0,494.9513213,73.65981235,22.3446834,0,0,0,0,0,0,0,-288.2125732,0,0,206.85,314.95,0,0,0,0,0,0,0,0,0,0,0,0
